class	xtl	ytl	xbr	ybr	temporary	occluded	data
4.2.3	1064	985	1090	1011	false	false	
4.2.1	1058	955	1092	984	false	true	
3.24	1093	985	1112	1004	true	false	80
6.10.1	1222	878	1287	913	false	false	NA
6.9.1	1348	710	1532	813	false	false	NA
1.34.3	1047	1013	1111	1028	false	false	
1.25	1032	987	1062	1011	true	false	
5.15.5	1375	972	1389	986	false	false	
3.24	1565	885	1588	908	false	false	80
3.27	1567	914	1591	938	false	false	
8.24	1567	940	1593	953	false	false	
6.10.1	1259	993	1272	1003	false	false	NA
6.10.1	1366	962	1422	987	false	true	NA
