class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.2	1519	985	1529	997	false	false	
4.1.1	1470	999	1480	1010	false	false	
2.1	1459	1004	1469	1015	false	false	
2.4	1437	986	1445	993	false	false	
5.15.2	1271	563	1325	618	false	false	
5.15.2	942	571	1001	626	false	false	
5.15.2	639	573	693	627	false	false	
8.22.3	1488	992	1497	1023	false	false	
4.2.3	1486	979	1497	990	false	false	
5.23.1	1268	988	1294	996	false	false	Дубки
5.24.1	1264	999	1299	1006	false	false	Акулово
2.1	1519	998	1531	1014	false	true	
6.9.1	1312	951	1366	981	false	false	NA
3.1	1539	918	1589	969	false	false	
4.2.3	1246	961	1264	979	false	false	
8.22.1	758	937	781	1013	false	false	
4.2.1	755	901	785	932	false	false	
3.1	723	903	750	934	false	false	
3.1	739	989	756	1006	false	false	
8.22.3	1247	981	1261	1029	false	false	
6.6	245	989	259	1009	false	true	
3.1	858	1008	864	1017	false	true	
4.2.1	680	1033	725	1083	false	false	
4.2.3	1235	1049	1257	1073	false	false	
2.1	1467	983	1483	997	false	false	
5.19.1	1476	1008	1485	1017	false	true	
6.6	1761	987	1771	1007	false	true	
