class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.15.5	1208	947	1213	953	false	false	
5.16	1247	955	1253	962	false	true	
2.1	1344	922	1369	948	false	false	
8.1.1	1258	953	1267	957	false	false	100 м
5.5	1862	858	1923	920	false	false	
4.2.3	777	1076	856	1160	false	false	
2.1	1496	934	1536	974	false	false	
5.19.2	1447	923	1467	944	false	false	
8.22.3	1393	934	1410	990	false	false	
4.2.3	1391	911	1411	932	false	false	
4.1.1	1349	950	1366	969	false	false	
5.19.1	1323	968	1338	983	false	false	
2.1	1303	962	1321	980	false	false	
2.4	1257	942	1267	951	false	false	
5.23.1	970	913	1026	928	false	false	Дубки
5.24.1	961	936	1037	951	false	false	Акулово
6.9.1	1092	897	1163	935	false	false	NA
4.2.3	832	792	893	852	false	false	
8.22.3	840	855	883	1007	false	false	
3.1	321	966	336	984	false	true	
3.10	460	960	469	969	false	false	
