class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.15.5	1342	971	1348	976	false	false	
3.13	1418	932	1432	940	false	false	29
4.1.1	1485	947	1506	968	false	false	
2.4	1483	922	1508	945	false	false	
5.6	1591	921	1622	951	false	false	
2.2	1481	893	1510	920	false	false	
5.15.2	1188	930	1194	935	false	false	
5.15.2	1262	925	1268	931	false	false	
5.15.2	1228	928	1233	933	false	false	
2.1	903	816	958	859	false	true	
3.10	278	942	297	961	false	false	
5.19.1	199	958	211	982	false	false	
4.1.1	911	873	949	907	false	true	
3.1	428	905	449	926	false	false	
